Street_Num,Street_Nam,Borough,BBL0,BBL1,BBL2,BBL3,BBL4,BBL5,BBL6,BBL7,BBL8,BBL9,BBL10,BBL11,BBL12,BBL13,BBL14,BBL15,BBL16,OER_Progra,Class,NTA
"899",Westchester Avenue,Bronx,2026900034.00000023842,2026900039.00000000000,2026900047.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Longwood
"751",East 133rd Street,Bronx,2025620066.00000023842,2025620066.99999976158,2025620068.00000000000,2025620065.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"4",Gouverneur Place,Bronx,2023880016.00000000000,2023880017.00000000000,2023880018.00000023842,2023880018.99999976158,2023880020.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Morrisania-Melrose
"2477",THIRD AVENUE,Bronx,2023200011.00000000000,2023200007.00000000000,2023200007.99999976158,2023200009.00000000000,2023200010.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"110",East 149th Street,Bronx,2023510025.00000000000,2023510050.00000023842,2023517501.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),West Concourse
"5510",Broadway,Bronx,2032660021.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Spuyten Duyvil-Kingsbridge
"1544",Boone Avenue,Bronx,2030140005.00000000000,2030140009.00000000000,2030140045.00000023842,2030140015.00000000000,2030147501.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Crotona Park East
"233",Landing Road,Bronx,2032360025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Kingsbridge Heights
"3120",PARK AVENUE,Bronx,2024180006.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (No Cleanup)",Completed (C),Melrose South-Mott Haven North
"2490",3rd Avenue,Bronx,2023180018.00000023842,2023180018.99999976158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"3357",3rd Avenue,Bronx,2023700034.99999976158,2023700036.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Morrisania-Melrose
"171",West 230th Street,Bronx,2032660013.00000023842,2032660025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (No Cleanup)",Completed (C),Spuyten Duyvil-Kingsbridge
"856",East 213th Street,Bronx,2046710064.00000000000,2046710066.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Williamsbridge-Olinville
"37",ISLAND POINT,Bronx,2056430235.00000000000,2056430296.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Pelham Bay-Country Club-City Island
"3084",Webster Avenue,Bronx,2033300052.00000000000,2033300055.00000000000,2033300057.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Norwood
"1016",Washington Avenue,Bronx,2023690012.00000000000,2023690013.00000023842,2023690013.99999976158,2023690016.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Morrisania-Melrose
"1825",Boston Road,Bronx,2029840045.99999976158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Crotona Park East
"1815",West Farms Road,Bronx,2030150061.99999976158,2030150087.00000000000,2030150089.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Crotona Park East
"5959",Broadway,Bronx,2057760621.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Spuyten Duyvil-Kingsbridge
"3160",Park Avenue,Bronx,2024190028.00000000000,2024190029.99999976158,2024190036.00000000000,2024197501.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Morrisania-Melrose
36-37,31st Street,Queens,4006000012.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
38-19,31st Street,Queens,4003820011.00000000000,4003827502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
178-02,Hillside Avenue,Queens,4099130025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Jamaica
39-16,Prince Street,Queens,4049737501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Flushing
43-25,Hunter Street,Queens,4004330038.00000000000,4004330039.00000000000,4004330011.99999952316,4004330031.00000047684,4004330035.00000000000,4004330036.00000000000,4004330037.00000000000,4004337501.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hunters Point-Sunnyside-West Maspeth
32-04,38th Avenue,Queens,4003810009.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
36-27,31st Street,Queens,4006000015.99999952316,4006007501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
30-40,21st Street,Queens,4005350046.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Old Astoria
32-08,38th Avenue,Queens,4003810010.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
39-32,28th Street,Queens,4003970029.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
90-11,160th Street,Queens,4097570018.00000000000,4097570020.00000047684,4097570021.99999952316,4097570029.00000000000,4097577501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Jamaica
31-19,37th Avenue,Queens,4006000001.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
31-12,24th Avenue,Queens,4008370050.00000000000,4008370052.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Steinway
40-01,Crescent Street,Queens,4004060024.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
41-15,23rd Street,Queens,4004130016.00000000000,4004130019.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
31-43,Vernon Blvd,Queens,4005020007.00000000000,4005020009.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Old Astoria
37-18,34th Street,Queens,4003750024.00000000000,4003757501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
109-23,72nd Road,Queens,4032580014.00000000000,4032580016.00000047684,4032580016.99999952316,4032580018.00000000000,4032587502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Forest Hills
186-02,Jamaica Avenue,Queens,4103520108.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Jamaica
52-01,Queens Blvd,Queens,4013210000.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hunters Point-Sunnyside-West Maspeth
45-16,83rd Street,Queens,4015360215.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Elmhurst-Maspeth
145-07,95th Avenue,Queens,4099930029.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Jamaica
"4419",Rockaway Beach Blvd,Queens,4158530053.00000047684,4158530090.00000000000,4158530048.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Hammels-Arverne-Edgemere
25-10,38th Avenue,Queens,4003870017.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
19-73,38th Street,Queens,4008110000.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Steinway
25-11,38th Avenue,Queens,4003680034.00000000000,4003680036.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
42-12,28th Street,Queens,4004220030.00000000000,4004220007.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hunters Point-Sunnyside-West Maspeth
140-15,Queens Blvd,Queens,4096200059.99999952316,4096200061.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Briarwood-Jamaica Hills
38-18,Union Street,Queens,4049780025.00000000000,4049780040.00000000000,4049787502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Flushing
31-12,38th Avenue,Queens,4003820016.99999952316,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
34-22,35th Street,Queens,4006420036.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Astoria
11-51,47th Avenue,Queens,4000560001.00000000000,4000567502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hunters Point-Sunnyside-West Maspeth
109-09,15th Avenue,Queens,4040440059.99999952316,4040440020.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),College Point
29-10,Broadway,Queens,4005860035.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Astoria
25-18,41st Avenue,Queens,4004150026.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
28-10,Queens Plaza South,Queens,4004200001.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Active (A),Hunters Point-Sunnyside-West Maspeth
20-21,Steinway Street,Queens,4007990024.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Steinway
140-35,Queens Blvd,Queens,4096200045.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Briarwood-Jamaica Hills
224-01,Merrick Blvd,Queens,4129630308.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Laurelton
51-27,Queens Blvd,Queens,4013200047.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hunters Point-Sunnyside-West Maspeth
27-01,41st Avenue,Queens,4004050005.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
37-10,Crescent Street,Queens,4003670027.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
23-12,40th Avenue,Queens,4004080025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
22-06,31st Street,Queens,4008440042.00000000000,4008440040.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Steinway
87-67,171st Street,Queens,4098270025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Jamaica
28-16,21ST STREET,Queens,4005380046.00000000000,4005380045.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Old Astoria
105-02,Rockaway Beach Blvd,Queens,4161780080.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
87-46,123rd Street,Queens,4093310030.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Richmond Hill
69-28,Queens Blvd,Queens,4024320023.00000000000,4024320026.00000047684,4024320034.00000000000,4024320037.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Elmhurst-Maspeth
102-16,Liberty Avenue,Queens,4095230004.00000000000,4095230005.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),South Ozone Park
47-27,5th Street,Queens,4000300029.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hunters Point-Sunnyside-West Maspeth
23-01,41st Avenue,Queens,4004080005.00000047684,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
39-16,Prince Street,Queens,4049730024.00000000000,4049730037.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review), State BCP",Completed (C),Flushing
41-18,24th Street,Queens,4004130032.00000047684,4004130037.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
143-18,Liberty Avenue,Queens,4100410006.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),South Jamaica
23-10,41st Avenue,Queens,4004130021.99999952316,4004130020.00000047684,4004130027.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
37-23,33rd Street,Queens,4003750000.99999952316,4003750005.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Queensbridge-Ravenswood-Long Island City
"67",Fillmore Street,Staten Island,5000610027.00000000000,5000610029.00000000000,5000610031.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),West New Brighton-New Brighton-St. George
"1275",Woodrow Road,Staten Island,5061450013.00000000000,5061450016.00000000000,5061450040.00000000000,5061450300.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Rossville-Woodrow
"3131",Richmond Terrace,Staten Island,5012080010.00000000000,5012080009.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Mariner's Harbor-Arlington-Port Ivory-Graniteville
